msec	Engine Speed(rpm)	Airflow Input(v)	Airflow Output(v)	Throttle Position(%)	Knock Sensor 1	Knock Sensor 2	I/J Input Duration	Ignition Timing	Charge Efficiency	Vehicle Speed Input	I/J Input Duty cycle	I/J Output Duty cycle	Airflow Adjustment(%)	Throttle Opening Rate	RPM Change Rate	REMOTE SWITCH	I/J Output Duration	I/J Adjustment Map(%)	Ignition Adjustment Map	
51280	2322	2.50	2.50	16.8	0	0	5.7	32.0	51	59	11.0	11.0	0.0	0	-20u	OFF	5.7	0.0	0.0	
51300	2325	2.54	2.54	16.8	0	0	5.7	32.0	53	59	11.0	11.0	0.0	0	-20u	OFF	5.7	0.0	0.0	
51320	2332	2.51	2.51	16.8	0	0	5.7	32.0	52	59	11.0	11.0	0.0	0	22u	OFF	5.7	0.0	0.0	
51340	2324	2.52	2.52	16.8	0	0	5.7	32.0	52	59	11.0	11.0	0.0	0	19u	OFF	5.7	0.0	0.0	
51360	2331	2.52	2.52	16.8	0	0	5.7	32.0	52	59	11.0	11.0	0.0	0	12u	OFF	5.7	0.0	0.0	
51380	2333	2.50	2.50	16.8	0	0	5.7	32.0	51	59	11.0	11.0	0.0	0	13u	OFF	5.7	0.0	0.0	
51400	2330	2.53	2.53	16.8	0	0	5.7	32.0	53	59	11.0	11.0	0.0	0	6u	OFF	5.7	0.0	0.0	
51420	2330	2.52	2.52	16.8	0	0	5.7	32.0	52	60	11.0	11.0	0.0	0	-7u	OFF	5.7	0.0	0.0	
51440	2324	2.50	2.50	16.8	0	0	5.6	32.0	51	60	10.8	10.8	0.0	0	-6u	OFF	5.6	0.0	0.0	
51460	2321	2.50	2.50	16.8	0	0	5.6	32.0	51	60	10.8	10.8	0.0	0	-16u	OFF	5.6	0.0	0.0	
51480	2319	2.52	2.52	16.8	0	0	5.6	32.0	53	60	10.8	10.8	0.0	0	20u	OFF	5.6	0.0	0.0	
51500	2341	2.51	2.51	16.8	0	0	5.6	32.0	51	60	10.9	10.9	0.0	0	-22u	OFF	5.6	0.0	0.0	
51520	2334	2.53	2.53	16.8	0	0	5.6	32.0	53	60	10.9	10.9	0.0	0	-22u	OFF	5.6	0.0	0.0	
51540	2333	2.51	2.51	16.8	0	0	5.9	32.0	51	60	11.4	11.4	0.0	0	-9u	OFF	5.9	0.0	0.0	
51560	2331	2.51	2.51	16.8	0	0	5.9	32.0	52	60	11.4	11.4	0.0	0	-9u	OFF	5.9	0.0	0.0	
51580	2336	2.52	2.52	16.8	0	0	5.9	32.0	52	60	11.5	11.5	0.0	0	21u	OFF	5.9	0.0	0.0	
51600	2338	2.52	2.52	16.8	0	0	6.0	32.0	52	60	11.6	11.6	0.0	0	15u	OFF	6.0	0.0	0.0	
51620	2339	2.51	2.51	16.8	0	0	6.0	32.0	51	60	11.7	11.7	0.0	0	-10u	OFF	6.0	0.0	0.0	
51640	2345	2.52	2.52	16.8	0	0	6.0	32.0	52	60	11.7	11.7	0.0	0	-7u	OFF	6.0	0.0	0.0	
51660	2333	2.54	2.54	16.8	0	0	6.0	32.0	54	60	11.6	11.6	0.0	0	10u	OFF	6.0	0.0	0.0	
51680	2353	2.56	2.56	16.8	0	0	6.0	32.0	54	60	11.7	11.7	0.0	0	-16u	OFF	6.0	0.0	0.0	
51700	2347	2.54	2.54	17.1	0	0	6.1	32.0	53	60	11.9	11.9	0.0	1	20u	OFF	6.1	0.0	0.0	
51720	2348	2.54	2.54	17.1	0	0	6.1	32.0	53	60	11.9	11.9	0.0	1	-16u	OFF	6.1	0.0	0.0	
51740	2356	2.57	2.57	17.1	0	0	6.1	32.0	55	60	11.9	11.9	0.0	0	31u	OFF	6.1	0.0	0.0	
51760	2355	2.57	2.57	17.3	0	0	5.9	32.0	55	60	11.5	11.5	0.0	0	31u	OFF	5.9	0.0	0.0	
51780	2366	2.56	2.56	17.3	0	0	5.9	33.0	54	60	11.5	11.5	0.0	0	22u	OFF	5.9	0.0	0.0	
51800	2347	2.56	2.56	17.3	0	0	5.9	33.0	54	60	11.5	11.5	0.0	0	26u	OFF	5.9	0.0	0.0	
51820	2346	2.54	2.54	17.3	0	0	5.9	33.0	53	60	11.5	11.5	0.0	0	-24u	OFF	5.9	0.0	0.0	
51840	2375	2.56	2.56	17.6	0	0	5.9	33.0	54	60	11.6	11.6	0.0	0	29u	OFF	5.9	0.0	0.0	
51860	2376	2.56	2.56	17.6	0	0	5.9	33.0	54	60	11.7	11.7	0.0	0	29u	OFF	5.9	0.0	0.0	
51880	2360	2.55	2.56	17.6	0	0	5.9	33.0	54	60	11.6	11.6	0.0	0	13u	OFF	5.9	0.0	0.0	
51900	2361	2.56	2.56	17.6	0	0	5.9	33.0	54	60	11.6	11.6	0.0	0	-16u	OFF	5.9	0.0	0.0	
51920	2350	2.54	2.54	17.6	0	0	5.9	33.0	53	60	11.5	11.5	0.0	0	7u	OFF	5.9	0.0	0.0	
51940	2351	2.56	2.56	17.3	0	0	5.9	33.0	54	60	11.5	11.5	0.0	0	24u	OFF	5.9	0.0	0.0	
51960	2369	2.55	2.56	17.3	0	0	5.8	33.0	53	60	11.4	11.4	0.0	0	24u	OFF	5.8	0.0	0.0	
51980	2361	2.55	2.56	17.3	0	0	5.8	33.0	54	60	11.4	11.4	0.0	0	-23u	OFF	5.8	0.0	0.0	
52000	2365	2.57	2.57	17.3	0	0	5.8	33.0	54	60	11.4	11.4	0.0	0	11u	OFF	5.8	0.0	0.0	
52020	2363	2.55	2.55	17.3	0	0	5.8	33.0	53	60	11.4	11.4	0.0	0	-17u	OFF	5.8	0.0	0.0	
52040	2373	2.56	2.56	17.3	0	0	5.8	33.0	54	60	11.4	11.4	0.0	0	-17u	OFF	5.8	0.0	0.0	
52060	2352	2.56	2.56	17.3	0	0	6.1	33.0	54	60	11.9	11.9	0.0	0	18u	OFF	6.1	0.0	0.0	
52080	2356	2.54	2.54	17.3	0	0	6.1	32.0	53	60	11.9	11.9	0.0	0	-21u	OFF	6.1	0.0	0.0	
52100	2365	2.54	2.54	17.3	0	0	6.1	32.0	53	60	12.0	12.0	0.0	0	28u	OFF	6.1	0.0	0.0	
52120	2368	2.55	2.56	17.3	0	0	6.1	32.0	53	60	12.0	12.0	0.0	0	24u	OFF	6.1	0.0	0.0	
52140	2364	2.57	2.57	17.3	0	0	6.1	33.0	55	60	12.0	12.0	0.0	0	-15u	OFF	6.1	0.0	0.0	
52160	2369	2.57	2.57	17.3	0	0	6.2	33.0	55	60	12.2	12.2	0.0	0	17u	OFF	6.2	0.0	0.0	
52180	2384	2.55	2.55	17.3	0	0	6.2	33.0	53	60	12.3	12.3	0.0	0	17u	OFF	6.2	0.0	0.0	
52200	2386	2.56	2.56	17.3	0	0	6.2	33.0	54	60	12.3	12.3	0.0	0	15u	OFF	6.2	0.0	0.0	
52220	2374	2.56	2.56	17.3	0	0	6.2	33.0	54	60	12.2	12.2	0.0	0	15u	OFF	6.2	0.0	0.0	
52240	2366	2.54	2.54	17.3	0	0	6.2	33.0	53	60	12.2	12.2	0.0	0	-20u	OFF	6.2	0.0	0.0	
52260	2379	2.56	2.56	17.3	0	0	6.2	33.0	54	60	12.3	12.3	0.0	0	-20u	OFF	6.2	0.0	0.0	
52280	2382	2.54	2.54	17.3	0	0	6.2	33.0	53	60	12.3	12.3	0.0	0	-20u	OFF	6.2	0.0	0.0	
52300	2381	2.57	2.57	17.3	0	0	6.0	33.0	54	60	11.9	11.9	0.0	0	6u	OFF	6.0	0.0	0.0	
52320	2388	2.57	2.57	17.3	0	0	6.0	33.0	54	61	11.9	11.9	0.0	0	10u	OFF	6.0	0.0	0.0	
52340	2394	2.57	2.57	17.3	0	0	6.0	33.0	54	61	11.9	11.9	0.0	0	-18u	OFF	6.0	0.0	0.0	
52360	2395	2.56	2.56	17.3	0	0	5.9	33.0	53	61	11.7	11.7	0.0	0	21u	OFF	5.9	0.0	0.0	
52380	2377	2.56	2.56	17.3	0	0	5.9	33.0	54	61	11.7	11.7	0.0	0	22u	OFF	5.9	0.0	0.0	
52400	2384	2.56	2.56	17.3	0	0	5.9	33.0	53	61	11.7	11.7	0.0	0	19u	OFF	5.9	0.0	0.0	
52420	2381	2.57	2.57	17.3	0	0	5.9	33.0	54	61	11.7	11.7	0.0	0	15u	OFF	5.9	0.0	0.0	
52440	2386	2.56	2.56	17.3	0	0	5.9	33.0	53	61	11.7	11.7	0.0	0	-11u	OFF	5.9	0.0	0.0	
52460	2395	2.57	2.57	17.3	0	0	5.9	33.0	54	61	11.7	11.7	0.0	0	19u	OFF	5.9	0.0	0.0	
52480	2390	2.54	2.54	17.3	0	0	5.9	33.0	52	61	11.7	11.7	0.0	0	19u	OFF	5.9	0.0	0.0	
52500	2400	2.55	2.55	17.3	0	0	5.8	33.0	52	61	11.6	11.6	0.0	0	-20u	OFF	5.8	0.0	0.0	
52520	2392	2.56	2.56	17.3	0	0	5.8	33.0	54	61	11.5	11.5	0.0	0	25u	OFF	5.8	0.0	0.0	
52540	2390	2.56	2.56	17.3	0	0	5.8	33.0	54	61	11.5	11.5	0.0	0	25u	OFF	5.8	0.0	0.0	
52560	2378	2.56	2.56	17.3	0	0	5.7	33.0	54	61	11.3	11.3	0.0	0	6u	OFF	5.7	0.0	0.0	
52580	2397	2.48	2.48	17.3	0	0	5.7	33.0	49	61	11.4	11.4	0.0	0	17u	OFF	5.7	0.0	0.0	
52600	2394	2.56	2.56	17.3	0	0	5.7	33.0	54	61	11.3	11.3	0.0	0	-18u	OFF	5.7	0.0	0.0	
52620	2397	2.57	2.57	17.3	0	0	5.7	33.0	54	61	11.4	11.4	0.0	0	20u	OFF	5.7	0.0	0.0	
52640	2377	2.57	2.57	17.3	0	0	5.7	33.0	55	61	11.3	11.3	0.0	0	-22u	OFF	5.7	0.0	0.0	
52660	2372	2.56	2.56	17.3	0	0	6.0	33.0	54	61	11.8	11.8	0.0	0	23u	OFF	6.0	0.0	0.0	
52680	2383	2.55	2.56	17.3	0	0	6.0	33.0	53	61	11.9	11.9	0.0	0	-26u	OFF	6.0	0.0	0.0	
52700	2388	2.56	2.56	17.3	0	0	6.0	33.0	53	61	11.9	11.9	0.0	0	-26u	OFF	6.0	0.0	0.0	
52720	2387	2.58	2.58	17.3	0	0	6.1	33.0	55	61	12.1	12.1	0.0	0	20u	OFF	6.1	0.0	0.0	
52740	2407	2.58	2.58	17.3	0	0	6.1	33.0	54	61	12.2	12.2	0.0	0	20u	OFF	6.1	0.0	0.0	
52760	2413	2.56	2.56	17.3	0	0	6.2	33.0	53	61	12.4	12.4	0.0	0	20u	OFF	6.2	0.0	0.0	
52780	2412	2.57	2.57	17.3	0	0	6.2	33.0	54	61	12.3	12.3	0.0	0	22u	OFF	6.2	0.0	0.0	
52800	2389	2.56	2.56	17.3	0	0	6.2	33.0	54	61	12.3	12.3	0.0	0	-24u	OFF	6.2	0.0	0.0	
52820	2407	2.58	2.58	17.3	0	0	6.2	33.0	54	61	12.4	12.4	0.0	0	-23u	OFF	6.2	0.0	0.0	
52840	2395	2.58	2.58	17.3	0	0	6.2	33.0	54	61	12.3	12.3	0.0	0	28u	OFF	6.2	0.0	0.0	
52860	2403	2.57	2.57	17.3	0	0	6.0	33.0	54	61	12.0	12.0	0.0	0	-22u	OFF	6.0	0.0	0.0	
52880	2404	2.64	2.64	17.3	0	0	6.0	33.0	59	61	12.1	12.1	0.0	0	32u	OFF	6.0	0.0	0.0	
52900	2423	2.54	2.54	17.3	0	0	6.0	33.0	52	62	12.1	12.1	0.0	0	24u	OFF	6.0	0.0	0.0	
52920	2416	2.58	2.58	17.6	0	0	5.9	33.0	54	62	11.8	11.8	0.0	0	-23u	OFF	5.9	0.0	0.0	
52940	2402	2.57	2.57	17.6	0	0	5.9	33.0	54	62	11.8	11.8	0.0	0	-18u	OFF	5.9	0.0	0.0	
52960	2394	2.57	2.57	17.6	0	0	5.9	33.0	54	62	11.7	11.7	0.0	0	21u	OFF	5.9	0.0	0.0	
52980	2425	2.54	2.54	17.6	0	0	5.9	33.0	52	62	11.9	11.9	0.0	0	-29u	OFF	5.9	0.0	0.0	
53000	2415	2.55	2.55	17.3	0	0	5.9	33.0	52	62	11.8	11.8	0.0	0	31u	OFF	5.9	0.0	0.0	
53020	2409	2.58	2.58	17.3	0	0	5.9	33.0	54	62	11.8	11.8	0.0	0	-25u	OFF	5.9	0.0	0.0	
53040	2409	2.58	2.58	17.3	0	0	5.9	33.0	54	62	11.8	11.8	0.0	0	19u	OFF	5.9	0.0	0.0	
53060	2407	2.57	2.57	17.3	0	0	5.8	33.0	54	62	11.6	11.6	0.0	0	22u	OFF	5.8	0.0	0.0	
53080	2416	2.56	2.56	17.3	0	0	5.8	33.0	53	62	11.6	11.6	0.0	0	-15u	OFF	5.8	0.0	0.0	
53100	2430	2.57	2.57	17.3	0	0	5.8	33.0	53	62	11.7	11.7	0.0	0	-21u	OFF	5.8	0.0	0.0	
53120	2426	2.58	2.58	17.6	0	0	5.8	33.0	54	62	11.6	11.6	0.0	0	29u	OFF	5.8	0.0	0.0	
53140	2416	2.60	2.60	17.6	0	0	5.8	33.0	55	62	11.6	11.6	0.0	0	-23u	OFF	5.8	0.0	0.0	
53160	2419	2.59	2.59	17.6	0	0	5.8	33.0	55	62	11.6	11.6	0.0	0	19u	OFF	5.8	0.0	0.0	
53180	2426	2.57	2.57	17.6	0	0	5.8	33.0	53	62	11.7	11.7	0.0	0	10u	OFF	5.8	0.0	0.0	
53200	2421	2.58	2.58	17.6	0	0	6.1	33.0	54	62	12.3	12.3	0.0	0	9u	OFF	6.1	0.0	0.0	
53220	2423	2.55	2.55	17.6	0	0	6.1	33.0	52	62	12.3	12.3	0.0	0	-10u	OFF	6.1	0.0	0.0	
53240	2421	2.60	2.60	17.6	0	0	6.1	33.0	55	62	12.3	12.3	0.0	0	7u	OFF	6.1	0.0	0.0	
53260	2420	2.60	2.60	17.6	0	0	6.2	33.0	55	62	12.5	12.5	0.0	0	10u	OFF	6.2	0.0	0.0	
53280	2431	2.59	2.59	17.6	0	0	6.2	32.0	54	62	12.5	12.5	0.0	0	-16u	OFF	6.2	0.0	0.0	
53300	2440	2.57	2.57	17.6	0	0	6.2	32.0	53	62	12.6	12.6	0.0	0	30u	OFF	6.2	0.0	0.0	
53320	2423	2.59	2.59	17.6	0	0	6.2	32.0	55	62	12.5	12.5	0.0	0	30u	OFF	6.2	0.0	0.0	
53340	2431	2.60	2.60	17.6	0	0	6.2	32.0	55	62	12.5	12.5	0.0	0	27u	OFF	6.2	0.0	0.0	
53360	2426	2.52	2.52	17.6	0	0	6.2	32.0	50	62	12.5	12.5	0.0	0	19u	OFF	6.2	0.0	0.0	
53380	2435	2.59	2.59	17.6	0	0	6.2	32.0	54	62	12.6	12.6	0.0	0	-11u	OFF	6.2	0.0	0.0	
53400	2427	2.59	2.59	17.6	0	0	6.2	32.0	55	62	12.5	12.5	0.0	0	15u	OFF	6.2	0.0	0.0	
53420	2442	2.60	2.60	17.6	0	0	6.2	32.0	55	62	12.6	12.6	0.0	0	15u	OFF	6.2	0.0	0.0	
53440	2438	2.61	2.61	17.6	0	0	6.2	32.0	56	62	12.6	12.6	0.0	0	16u	OFF	6.2	0.0	0.0	
53460	2447	2.61	2.61	17.9	0	0	6.0	32.0	55	62	12.2	12.2	0.0	0	16u	OFF	6.0	0.0	0.0	
53480	2450	2.62	2.61	17.9	0	0	6.0	33.0	56	62	12.2	12.2	0.0	0	20u	OFF	6.0	0.0	0.0	
53500	2431	2.60	2.60	17.9	0	0	6.1	33.0	55	62	12.3	12.3	0.0	0	-25u	OFF	6.1	0.0	0.0	
53520	2436	2.61	2.61	17.9	0	0	6.1	33.0	55	63	12.3	12.3	0.0	0	32u	OFF	6.1	0.0	0.0	
53540	2444	2.61	2.61	18.1	0	0	6.1	33.0	56	63	12.4	12.4	0.0	0	32u	OFF	6.1	0.0	0.0	
53560	2444	2.61	2.61	18.1	0	0	6.1	33.0	56	63	12.4	12.4	0.0	0	-21u	OFF	6.1	0.0	0.0	
53580	2450	2.61	2.61	18.1	0	0	6.1	32.0	55	63	12.4	12.4	0.0	0	-7u	OFF	6.1	0.0	0.0	
53600	2439	2.59	2.59	18.1	0	0	6.0	32.0	54	63	12.2	12.2	0.0	1	-18u	OFF	6.0	0.0	0.0	
53620	2433	2.60	2.60	18.1	0	0	6.0	32.0	55	63	12.1	12.1	0.0	1	-24u	OFF	6.0	0.0	0.0	
53640	2461	2.62	2.61	18.1	0	0	6.0	32.0	55	63	12.3	12.3	0.0	0	-24u	OFF	6.0	0.0	0.0	
53660	2463	2.63	2.63	18.1	0	0	6.0	32.0	56	63	12.3	12.3	0.0	0	28u	OFF	6.0	0.0	0.0	
53680	2440	2.61	2.61	18.1	0	0	6.0	33.0	56	63	12.2	12.2	0.0	0	26u	OFF	6.0	0.0	0.0	
53700	2439	2.60	2.60	18.1	0	0	5.9	33.0	55	63	12.0	12.0	0.0	0	26u	OFF	5.9	0.0	0.0	
53720	2461	2.54	2.54	18.1	0	0	5.9	33.0	51	63	12.1	12.1	0.0	0	23u	OFF	5.9	0.0	0.0	
53740	2461	2.62	2.61	18.1	0	0	5.9	33.0	55	63	12.1	12.1	0.0	0	-26u	OFF	5.9	0.0	0.0	
53760	2468	2.63	2.62	18.1	0	0	5.9	33.0	56	63	12.1	12.1	0.0	0	-26u	OFF	5.9	0.0	0.0	
53780	2437	2.63	2.62	18.1	0	0	5.9	33.0	57	63	11.9	11.9	0.0	0	-31u	OFF	5.9	0.0	0.0	
53800	2440	2.63	2.62	18.1	0	0	5.9	33.0	57	63	12.0	12.0	0.0	0	-31u	OFF	5.9	0.0	0.0	
53820	2466	2.61	2.61	18.1	0	0	5.9	32.0	55	63	12.1	12.1	0.0	0	29u	OFF	5.9	0.0	0.0	
53840	2450	2.59	2.59	18.1	0	0	6.2	32.0	54	63	12.6	12.6	0.0	0	26u	OFF	6.2	0.0	0.0	
53860	2468	2.61	2.61	18.1	0	0	6.2	32.0	55	63	12.7	12.7	0.0	0	22u	OFF	6.2	0.0	0.0	
53880	2465	2.64	2.64	18.1	0	0	6.2	33.0	57	63	12.7	12.7	0.0	0	22u	OFF	6.2	0.0	0.0	
53900	2450	2.63	2.62	18.1	0	0	6.3	33.0	56	63	12.8	12.8	0.0	0	22u	OFF	6.3	0.0	0.0	
53920	2459	2.63	2.62	18.1	0	0	6.3	33.0	56	63	12.9	12.9	0.0	0	29u	OFF	6.3	0.0	0.0	
53940	2462	2.55	2.55	18.1	0	0	6.3	33.0	51	63	12.9	12.9	0.0	0	25u	OFF	6.3	0.0	0.0	
53960	2448	2.65	2.65	18.1	0	0	6.3	33.0	58	63	12.8	12.8	0.0	0	-16u	OFF	6.3	0.0	0.0	
53980	2485	2.66	2.66	18.4	0	0	6.3	33.0	59	63	13.0	13.0	0.0	0	26u	OFF	6.3	0.0	0.0	
54000	2464	2.65	2.65	18.4	0	0	6.4	33.0	58	63	13.1	13.1	0.0	0	26u	OFF	6.4	0.0	0.0	
54020	2478	2.64	2.64	18.7	0	0	6.4	32.0	57	63	13.2	13.2	0.0	0	20u	OFF	6.4	0.0	0.0	
54040	2493	2.64	2.64	18.7	0	0	6.5	32.0	56	63	13.5	13.5	0.0	0	29u	OFF	6.5	0.0	0.0	
54060	2490	2.65	2.65	18.7	0	0	6.5	32.0	57	63	13.4	13.4	0.0	0	27u	OFF	6.5	0.0	0.0	
54080	2491	2.65	2.65	18.9	0	0	6.5	32.0	57	63	13.5	13.5	0.0	0	-17u	OFF	6.5	0.0	0.0	
54100	2485	2.65	2.65	18.9	0	0	6.3	32.0	58	63	13.0	13.0	0.0	0	6u	OFF	6.3	0.0	0.0	
54120	2485	2.65	2.65	19.2	0	0	6.3	33.0	58	63	13.0	13.0	0.0	0	-6u	OFF	6.3	0.0	0.0	
54140	2478	2.66	2.66	19.2	0	0	6.3	33.0	58	63	13.0	13.0	0.0	1	-12u	OFF	6.3	0.0	0.0	
54160	2497	2.64	2.64	19.2	0	0	6.3	32.0	56	63	13.1	13.1	0.0	1	-20u	OFF	6.3	0.0	0.0	
54180	2503	2.65	2.65	19.2	0	0	6.2	32.0	57	63	12.9	12.9	0.0	1	27u	OFF	6.2	0.0	0.0	
54200	2477	2.66	2.66	19.2	0	0	6.2	32.0	58	63	12.8	12.8	0.0	0	33u	OFF	6.2	0.0	0.0	
54220	2477	2.65	2.65	19.2	0	0	6.2	32.0	57	64	12.8	12.8	0.0	0	-26u	OFF	6.2	0.0	0.0	
54240	2504	2.66	2.66	19.2	0	0	6.2	32.0	58	64	12.9	12.9	0.0	0	-27u	OFF	6.2	0.0	0.0	
54260	2491	2.65	2.65	19.2	0	0	6.2	33.0	57	64	12.8	12.8	0.0	0	28u	OFF	6.2	0.0	0.0	
54280	2497	2.64	2.64	19.2	0	0	6.1	33.0	57	64	12.7	12.7	0.0	0	28u	OFF	6.1	0.0	0.0	
54300	2500	2.65	2.65	19.2	0	0	6.1	33.0	57	64	12.7	12.7	0.0	0	15u	OFF	6.1	0.0	0.0	
54320	2501	2.64	2.64	19.2	0	0	6.1	33.0	56	64	12.7	12.7	0.0	0	18u	OFF	6.1	0.0	0.0	
54340	2501	2.66	2.66	19.2	0	0	6.1	33.0	58	64	12.7	12.7	0.0	0	16u	OFF	6.1	0.0	0.0	
54360	2498	2.68	2.68	19.2	0	0	6.1	33.0	59	64	12.7	12.7	0.0	0	-16u	OFF	6.1	0.0	0.0	
54380	2495	2.65	2.65	19.2	0	0	6.0	33.0	57	64	12.5	12.5	0.0	0	-13u	OFF	6.0	0.0	0.0	
54400	2500	2.65	2.65	19.2	0	0	6.0	33.0	57	64	12.5	12.5	0.0	0	-13u	OFF	6.0	0.0	0.0	
54420	2501	2.65	2.65	19.2	0	0	6.3	33.0	57	64	13.1	13.1	0.0	0	-13u	OFF	6.3	0.0	0.0	
54440	2506	2.65	2.65	19.2	0	0	6.3	33.0	57	64	13.1	13.1	0.0	0	5u	OFF	6.3	0.0	0.0	
54460	2508	2.68	2.68	19.2	0	0	6.3	33.0	59	64	13.1	13.1	0.0	0	-23u	OFF	6.3	0.0	0.0	
54480	2496	2.66	2.66	19.2	0	0	6.3	33.0	58	64	13.1	13.1	0.0	0	25u	OFF	6.3	0.0	0.0	
54500	2507	2.66	2.66	19.2	0	0	6.3	33.0	57	64	13.1	13.1	0.0	0	26u	OFF	6.3	0.0	0.0	
54520	2495	2.64	2.64	19.2	0	0	6.4	33.0	57	64	13.3	13.3	0.0	0	26u	OFF	6.4	0.0	0.0	
54540	2493	2.66	2.66	19.2	0	0	6.4	33.0	58	64	13.3	13.3	0.0	0	24u	OFF	6.4	0.0	0.0	
54560	2523	2.64	2.64	19.2	0	0	6.4	33.0	56	64	13.4	13.4	0.0	0	30u	OFF	6.4	0.0	0.0	
54580	2521	2.67	2.67	19.2	0	0	6.4	33.0	58	64	13.4	13.4	0.0	0	-31u	OFF	6.4	0.0	0.0	
54600	2522	2.67	2.67	19.2	0	0	6.4	33.0	58	64	13.4	13.4	0.0	0	-31u	OFF	6.4	0.0	0.0	
54620	2527	2.67	2.67	19.2	0	0	6.4	33.0	58	64	13.5	13.5	0.0	0	25u	OFF	6.4	0.0	0.0	
54640	2516	2.66	2.66	19.2	0	0	6.4	33.0	57	64	13.4	13.4	0.0	0	25u	OFF	6.4	0.0	0.0	
54660	2530	2.65	2.65	19.2	0	0	6.5	33.0	56	64	13.7	13.7	0.0	0	19u	OFF	6.5	0.0	0.0	
54680	2509	2.65	2.65	19.2	0	0	6.5	33.0	57	65	13.5	13.5	0.0	0	19u	OFF	6.5	0.0	0.0	
54700	2522	2.67	2.67	19.2	0	0	6.5	33.0	58	65	13.6	13.6	0.0	0	-21u	OFF	6.5	0.0	0.0	
54720	2517	2.66	2.66	19.2	0	0	6.3	33.0	57	65	13.2	13.2	0.0	0	-19u	OFF	6.3	0.0	0.0	
54740	2530	2.67	2.67	19.2	0	0	6.3	33.0	58	65	13.2	13.2	0.0	0	-20u	OFF	6.3	0.0	0.0	
54760	2512	2.66	2.66	19.2	0	0	6.3	33.0	57	65	13.2	13.2	0.0	0	37u	OFF	6.3	0.0	0.0	
54780	2512	2.65	2.65	19.2	0	0	6.3	33.0	57	65	13.2	13.2	0.0	0	37u	OFF	6.3	0.0	0.0	
54800	2516	2.65	2.65	19.2	0	0	6.2	33.0	56	65	13.0	13.0	0.0	0	21u	OFF	6.2	0.0	0.0	
54820	2533	2.73	2.73	19.2	0	0	6.2	33.0	62	65	13.1	13.1	0.0	0	25u	OFF	6.2	0.0	0.0	
54840	2525	2.66	2.66	19.2	0	0	6.2	33.0	57	65	13.0	13.0	0.0	0	21u	OFF	6.2	0.0	0.0	
54860	2513	2.67	2.67	19.2	0	0	6.2	33.0	58	65	12.9	12.9	0.0	0	-23u	OFF	6.2	0.0	0.0	
54880	2522	2.64	2.64	19.2	0	0	6.2	33.0	56	65	13.0	13.0	0.0	0	-12u	OFF	6.2	0.0	0.0	
54900	2515	2.64	2.64	19.2	0	0	6.1	33.0	56	65	12.7	12.7	0.0	0	9u	OFF	6.1	0.0	0.0	
54920	2512	2.66	2.66	19.2	0	0	6.1	33.0	57	65	12.7	12.7	0.0	0	-25u	OFF	6.1	0.0	0.0	
54940	2535	2.65	2.65	19.2	0	0	6.1	33.0	56	65	12.8	12.8	0.0	0	-25u	OFF	6.1	0.0	0.0	
54960	2538	2.67	2.67	19.2	0	0	6.1	33.0	57	65	12.9	12.9	0.0	0	-25u	OFF	6.1	0.0	0.0	
54980	2513	2.66	2.66	19.2	0	0	6.1	33.0	57	65	12.7	12.7	0.0	0	-26u	OFF	6.1	0.0	0.0	
55000	2514	2.68	2.68	19.2	0	0	6.1	33.0	59	65	12.7	12.7	0.0	0	27u	OFF	6.1	0.0	0.0	
55020	2544	2.64	2.64	19.2	0	0	6.1	33.0	55	65	12.9	12.9	0.0	0	31u	OFF	6.1	0.0	0.0	
55040	2525	2.65	2.65	19.2	0	0	6.3	33.0	57	65	13.2	13.2	0.0	0	30u	OFF	6.3	0.0	0.0	
55060	2539	2.67	2.67	19.2	0	0	6.3	33.0	58	65	13.3	13.3	0.0	0	-34u	OFF	6.3	0.0	0.0	
55080	2535	2.67	2.67	19.2	0	0	6.3	33.0	57	65	13.3	13.3	0.0	0	29u	OFF	6.3	0.0	0.0	
55100	2548	2.67	2.67	19.2	0	0	6.3	33.0	57	65	13.4	13.4	0.0	0	29u	OFF	6.3	0.0	0.0	
55120	2533	2.68	2.68	19.2	0	0	6.3	33.0	58	65	13.3	13.3	0.0	0	29u	OFF	6.3	0.0	0.0	
55140	2545	2.66	2.66	19.2	0	0	6.3	33.0	57	65	13.3	13.3	0.0	0	29u	OFF	6.3	0.0	0.0	
55160	2536	2.65	2.65	19.2	0	0	6.3	33.0	56	65	13.3	13.3	0.0	0	21u	OFF	6.3	0.0	0.0	
55180	2548	2.66	2.66	19.2	0	0	6.4	33.0	57	65	13.6	13.6	0.0	0	21u	OFF	6.4	0.0	0.0	
55200	2532	2.67	2.67	19.2	0	0	6.4	33.0	58	65	13.5	13.5	0.0	0	18u	OFF	6.4	0.0	0.0	
55220	2546	2.68	2.68	19.2	0	0	6.4	33.0	58	65	13.5	13.5	0.0	0	-16u	OFF	6.4	0.0	0.0	
55240	2538	2.67	2.67	19.2	0	0	6.4	33.0	58	66	13.5	13.5	0.0	0	20u	OFF	6.4	0.0	0.0	
55260	2556	2.67	2.67	19.2	0	0	6.4	33.0	57	66	13.6	13.6	0.0	0	-25u	OFF	6.4	0.0	0.0	
55280	2531	2.67	2.67	19.2	0	0	6.5	33.0	58	66	13.7	13.7	0.0	0	29u	OFF	6.5	0.0	0.0	
